Gene_Id,Chr,Start,End,ExonLength,P-Value,t,Corrected P-Value,log2TPMRatio
ENSG00000135838.9,chr1,182758427,182799518,4892,0.7565672012945115,135.0,7.401407958423359e-05,-0.064910255266631
ENSG00000135829.12,chr1,182808503,182856885,5645,0.00022829179873788826,37.0,0.0012003165152022033,-2.156793434371206
ENSG00000162704.11,chr1,183592400,183604891,5482,6.45715634132458e-05,28.0,0.03302679419958408,-1.2053544517474706
ENSG00000121481.6,chr1,185014495,185071739,4073,0.09479301747214353,95.5,8.520544096851463e-05,-1.1709942868198897
ENSG00000047410.9,chr1,186280783,186344824,12350,3.0730308360335915e-05,23.0,0.0007938872971102425,-3.2863534632969817
ENSG00000157181.10,chr1,186344889,186390509,4153,0.6293952251665276,159.0,0.04874718541937814,0.05462371745261141
ENSG00000073756.7,chr1,186640922,186649558,5269,7.546596172309223e-06,275.0,0.0003038006923671879,3.8074234349516445
ENSG00000090104.7,chr1,192544856,192549160,4117,0.00011447044428680526,257.0,0.0005182526877849695,1.8084668904849304
ENSG00000116741.6,chr1,192778168,192781402,2086,0.0537510026479711,201.0,0.00017559302433546752,0.1904164558810088
ENSG00000272579.1,chr1,193059995,193060685,691,0.5014802110942369,124.5,7.401407958423359e-05,-0.5959615896729362
ENSG00000081237.14,chr1,198607800,198726544,7353,2.3728203223353965e-06,7.0,0.0004617638183012953,-1.849890688384446
ENSG00000176393.6,chr1,201951499,201975274,3111,0.00044267698634333175,42.0,3.6448720116933464e-05,-1.6941362168348535
ENSG00000159346.8,chr1,202909950,202927699,3193,0.06792452638048044,91.0,7.006319453643274e-05,-0.5921411697861967
ENSG00000182004.8,chr1,203830730,203839677,1474,0.03877073678127161,205.0,0.0013352266187559923,0.7973827629633137
ENSG00000158615.8,chr1,204372514,204380918,5227,7.546596172309223e-06,275.0,0.003422249308995676,1.494757216089062
ENSG00000198625.8,chr1,204485510,204542870,10690,0.6296571659649659,130.0,0.0018585858808977613,-0.1531326847713457
ENSG00000158711.9,chr1,205577070,205601089,10973,0.002173250199988411,55.0,2.1962357372454963e-05,-1.543498053514115
ENSG00000117280.8,chr1,205737113,205744587,3882,8.616845677655788e-05,30.0,7.401407958423359e-05,-3.1072050917838783
ENSG00000123689.5,chr1,209848764,209849732,866,0.0005036704754827805,43.0,0.005071281528041367,-1.5676232737313542
ENSG00000009790.10,chr1,209929376,209955667,7753,5.453339789575174e-06,12.0,0.0045815877480381295,-2.1529398779623015
ENSG00000117625.9,chr1,211431718,211489726,8567,0.09827195171994678,96.0,0.0003735845523237869,-1.0291269178187665
ENSG00000066027.7,chr1,212458878,212535199,3652,0.12103767391785263,99.0,0.0016596816679807383,-1.691009538876808
ENSG00000065600.8,chr1,212537272,212588242,2794,6.42394319058722e-05,28.0,0.0014901322294417212,-3.5342219657154805
ENSG00000162772.12,chr1,212738675,212794118,4003,0.7305189305635289,155.0,6.372303094166053e-05,0.1255295097839791
ENSG00000136628.13,chr1,220141942,220219999,5429,0.00011433252741378046,32.0,0.021829773204183365,-4.015401006937248
ENSG00000143507.13,chr1,221874765,221915517,3294,0.44859604742894854,167.0,0.0003038006923671879,0.545785700791952
ENSG00000162819.7,chr1,222885894,222908537,4884,0.042136612058908826,85.0,0.0006398703779599825,-0.5500429058118312
ENSG00000162909.13,chr1,223889294,223963719,8792,0.9450795155118642,142.0,0.0014901322294417212,-0.08968663551995634
ENSG00000143514.12,chr1,223967600,224033673,5923,0.08503753250299094,195.0,0.0004617638183012953,0.4485228178186246
ENSG00000143753.8,chr1,224363457,224381142,2515,0.017472848913046686,75.0,0.016913321632920454,-1.3045222705381707
ENSG00000143742.8,chr1,225965530,225978167,1712,0.4282433481958351,168.0,2.1962357372454963e-05,0.2932908640912767
ENSG00000143751.9,chr1,226170402,226187031,3975,0.0001513837113659928,34.0,0.03048384584716945,-1.499466675610341
ENSG00000163041.5,chr1,226249551,226259701,3146,0.09827195171994678,96.0,0.002074341256936683,-0.32091210630695655
ENSG00000143774.12,chr1,228327662,228336684,4725,5.580219048951719e-05,27.0,0.0005756303582187218,-2.333096990844827
ENSG00000116918.9,chr1,231664398,231702269,6241,0.001935743045086168,54.0,2.1962357372454963e-05,-1.7642128164229796
ENSG00000270106.1,chr1,231664398,231954989,3557,0.013140659179966747,72.0,0.00197150334641227,-1.4488455072354622
ENSG00000168275.10,chr1,234509201,234519794,1257,0.11213809845347979,98.0,0.00027568302628420684,-0.5703368259968744
ENSG00000168264.6,chr1,234740014,234745270,3645,7.054087623401141e-07,289.0,0.00613039734796659,2.982296498278218
ENSG00000228830.1,chr1,234742753,234745228,693,8.862426761238416e-06,274.0,0.008177112890737316,1.8892554390608824
ENSG00000173726.6,chr1,235272650,235292250,3542,0.0007369076075515528,46.0,0.0045815877480381295,-1.6338370699934974
ENSG00000188739.10,chr1,235294497,235324771,3026,0.5352686001887101,126.0,0.023803013641493845,0.05291845872141214
ENSG00000152904.7,chr1,235490664,235507846,3144,0.03549529304841144,83.0,2.1962357372454963e-05,-1.7039723714351607
ENSG00000143669.9,chr1,235824340,236046939,19616,7.546596172309223e-06,14.0,7.98306752337573e-05,-1.194043578607638
ENSG00000235674.2,chr1,235901304,235902288,985,0.10156381954819643,96.5,0.002074341256936683,-4.150923271680387
ENSG00000116977.14,chr1,236681299,236716280,8677,0.3178613394227999,174.0,0.0003038006923671879,0.4599087946279689
ENSG00000117009.7,chr1,241695433,241758943,5844,0.3178613394227999,115.0,7.401407958423359e-05,-0.2857024902221198
ENSG00000203667.5,chr1,244998623,245008358,4828,0.1578955514932796,103.0,0.0013352266187559923,-1.0707401898384707
ENSG00000153187.12,chr1,245014467,245027843,8492,0.001935743045086168,54.0,0.011830788197787054,-0.7330068922811032
ENSG00000143727.11,chr2,264139,278282,4086,0.030011201025596887,81.0,0.0045815877480381295,-0.5898380425268286
ENSG00000151353.10,chr2,667334,677438,5044,0.07328307936662666,92.0,0.023803013641493845,-0.5347358183013804
ENSG00000134330.14,chr2,9613786,9636671,5430,0.5815675165100369,161.0,0.04874718541937814,0.41788983674283864
ENSG00000239300.1,chr2,9645573,9652540,491,0.1319107862342584,101.0,0.00019385711285542268,-2.5092856965739463
ENSG00000134308.9,chr2,9724100,9771142,2713,0.00026120660215923273,38.0,0.00011419548039930917,-1.6487081978024667
ENSG00000172059.6,chr2,10182975,10194962,4589,0.00017379536025642983,35.0,0.0418158112378125,-1.5102386371932213
ENSG00000143870.8,chr2,10923516,10978102,3305,0.0012050082239624452,50.0,0.0008793450126391006,-1.5589443077169076
ENSG00000162976.8,chr2,11295323,11318999,2201,3.0730308360335915e-05,23.0,0.0006398703779599825,-3.0600913043026132
ENSG00000197872.7,chr2,16730726,16847598,5406,5.453339789575174e-06,12.0,0.0003038006923671879,-2.1578136431733976
ENSG00000055917.11,chr2,20448451,20551994,6443,0.00243720373303326,56.0,0.013662787171399127,-0.8450906779955364
ENSG00000115128.6,chr2,24290453,24299312,1197,0.22800122547274193,180.0,0.0031055739727565462,0.3384470298181217
ENSG00000198399.10,chr2,24425732,24583582,12014,0.027497206094166747,80.0,0.00017559302433546752,-0.41023337143654637
ENSG00000084676.11,chr2,24714782,24993570,8633,8.616845677655788e-05,30.0,6.372303094166053e-05,-1.8608702315472865
ENSG00000184924.5,chr2,25012602,25016250,1812,0.030011201025596887,208.0,0.0009773381797273776,0.8304076902029145
ENSG00000084733.6,chr2,26256975,26360322,3631,0.00019930052536334952,36.0,0.005588822598883487,-1.7419719271769059
ENSG00000138029.9,chr2,26466037,26513335,4133,0.7047778292539938,133.0,0.045249925175892,-0.13645124992540433
ENSG00000213699.4,chr2,26987151,27004098,3829,6.45715634132458e-05,28.0,0.0003735845523237869,-2.899359706779333
ENSG00000084693.11,chr2,27265231,27293489,4916,1.039583522056031e-05,273.0,0.04874718541937814,0.8253703130659601
ENSG00000228474.1,chr2,27293339,27294640,719,3.321333390017805e-06,280.0,0.0007111962593542912,0.9723556406546615
ENSG00000138085.12,chr2,27434894,27440045,2019,0.5128366746384507,125.0,0.00014286855681024167,-0.2198992402722339
ENSG00000115207.9,chr2,27548715,27579867,5385,0.010808764903168162,70.0,0.0003038006923671879,-0.8020867847132354
ENSG00000115234.6,chr2,27593388,27599994,3350,4.791329646789624e-05,26.0,8.520544096851463e-05,-3.792042154929982
ENSG00000115216.9,chr2,27650656,27665125,5329,7.534515534172178e-06,14.0,4.654883865949426e-05,-3.548562262203886
ENSG00000198522.9,chr2,27851113,27874374,3572,0.0013577124048567704,51.0,0.0200808411637153,-0.7710216567222712
ENSG00000119760.11,chr2,27873678,27886675,5278,0.06792452638048044,91.0,0.00024368274392717608,-0.9079142430882745
ENSG00000243147.3,chr2,27994583,28210953,1432,0.01192426068105209,218.0,7.401407958423359e-05,0.6694737202586931
ENSG00000158019.16,chr2,28112807,28561767,3320,0.7047778292539938,156.0,0.023803013641493845,0.1917656161443388
ENSG00000075426.7,chr2,28615314,28640178,7157,0.00029853162333987797,39.0,0.015530753765628158,-0.8051861333403862
ENSG00000270640.1,chr2,28619681,28619976,296,0.3157820990925614,115.0,0.003422249308995676,-0.4628987866261198
ENSG00000163806.11,chr2,29005382,29073476,3483,0.0002272838803237031,37.0,0.021829773204183365,-1.0841549338470295
ENSG00000115295.15,chr2,29320570,29412508,6779,0.00038863449144938765,41.0,0.0009773381797273776,-1.736621745848315
ENSG00000162961.9,chr2,32092877,32264880,2745,0.0017166695328460634,53.0,8.520544096851463e-05,-1.0918386061763998
ENSG00000115760.9,chr2,32582095,32843965,17723,0.25569025172346616,111.0,0.0007938872971102425,-0.5425084267300806
ENSG00000055332.12,chr2,37326352,37384207,10753,0.5352686001887101,126.0,0.0031055739727565462,0.09057091640263812
ENSG00000115816.9,chr2,37428754,37458855,3629,0.008410468952901576,67.5,0.0012003165152022033,-1.7290835553144577
ENSG00000163171.6,chr2,37869031,37965610,9177,0.007218431095100635,66.0,0.004156963681709257,-0.6470091747269155
ENSG00000183023.14,chr2,40324409,40838192,21338,0.10548040121145998,97.0,0.016304289792106318,-0.7012451256366179
ENSG00000143924.14,chr2,42396489,42559687,8357,0.6296571659649659,130.0,2.8202889747125388e-05,-0.32663848072219875
ENSG00000115944.10,chr2,42560685,42652227,4467,0.270377764315757,177.0,0.0031055739727565462,0.2925936726019478
ENSG00000152518.5,chr2,43449540,43453747,3696,0.25569025172346616,111.0,0.01425555634319789,-0.642221332070295
ENSG00000119729.6,chr2,46768944,46810259,4619,0.3348359525493185,116.0,2.1962357372454963e-05,-0.5554294892546727
ENSG00000250116.2,chr2,46795394,46807376,1519,0.015906788016650884,74.0,0.0008793450126391006,-1.7981705575338314
ENSG00000138081.15,chr2,48016454,48132931,7022,0.8904189322440568,140.0,0.028036318240594015,0.012533166479695242
ENSG00000085760.10,chr2,55463730,55496482,3371,0.014458021585350742,73.0,0.021829773204183365,-1.630977985358403
ENSG00000115355.11,chr2,55514977,55647056,14537,0.3014607391928351,114.0,0.0371993629593034,-0.302172558566248
ENSG00000138041.11,chr2,55774427,55846014,8216,0.0038126956634328114,60.0,0.001655529684600767,-1.3692829634988564
ENSG00000162924.9,chr2,61108655,61158744,11255,0.005860562896855928,64.0,0.009855007869505154,-0.586965512658807
ENSG00000201076.1,chr2,61138437,61138576,140,0.0040650501411724745,62.0,0.025829686081049262,-2.7040731246005647
ENSG00000237522.1,chr2,61163953,61165183,1231,0.011898292309592337,71.0,0.008177112890737316,-2.6715606242485808
ENSG00000115484.10,chr2,62095223,62115938,2830,0.004252291661538168,61.0,0.03302679419958408,-2.050493565192452
ENSG00000173163.6,chr2,62115858,62374381,2590,0.10548040121145998,192.0,0.011830788197787054,0.40535939916890895
ENSG00000014641.13,chr2,63815742,63834330,3555,0.25569025172346616,111.0,0.008702246241300927,-0.5925237799895782
ENSG00000197329.7,chr2,64319785,64371587,4125,0.38918941278422226,119.0,0.021829773204183365,-0.27240180251678053
ENSG00000225889.3,chr2,64370372,64479992,2453,0.4688067889125196,123.0,0.013911448375642477,-0.2498931578360682
ENSG00000179833.4,chr2,64858754,64978138,6274,0.07898257926378298,93.0,0.008982869315972478,-0.23915854729277872
ENSG00000115956.9,chr2,68592304,68624584,3314,0.001935743045086168,54.0,8.520544096851463e-05,-1.0613954617158097
ENSG00000229948.2,chr2,69824484,69826082,975,0.7690972148616924,135.5,0.0001586967209621429,-0.2524645800541496
ENSG00000059728.6,chr2,70124819,70170076,6321,0.021014901784027075,212.0,3.946212929352233e-05,0.7194066218384515
ENSG00000179818.9,chr2,70189394,70315977,9020,0.0038126956634328114,60.0,0.0045815877480381295,-0.6572610954910639
ENSG00000169564.5,chr2,70314584,70316331,1748,0.0017222858797683106,53.0,0.00017559302433546752,-0.7043222461403701
ENSG00000143977.9,chr2,70508493,70520902,1766,0.9177005935174078,141.0,0.005353541706521661,0.08255547565537337
ENSG00000233849.1,chr2,70528582,70529203,287,0.0040104707361122045,61.0,3.6448720116933464e-05,-2.587971792684152
ENSG00000135624.11,chr2,73460547,73480148,3040,7.054087623401141e-07,0.0,0.03574922236013993,-2.76289471497395
ENSG00000144034.10,chr2,73956230,73964526,1930,0.21484735980514902,181.0,0.008177112890737316,0.4250425068838098
ENSG00000144048.6,chr2,73989310,74007283,3544,0.0015053113692269436,52.0,0.004156963681709257,-3.0156428495836076
ENSG00000237883.1,chr2,74174768,74208567,865,0.6419148367330538,130.5,0.008982869315972478,0.014691514803847975
ENSG00000114978.13,chr2,74379654,74406024,6440,0.24156658696897282,110.0,0.008593336602690307,-0.07999057114199723
ENSG00000065911.7,chr2,74425688,74444691,6272,0.0005036704754827805,43.0,6.372303094166053e-05,-0.6365771690781585
ENSG00000264324.1,chr2,74438730,74590503,5059,1.9460018313221023e-05,20.0,2.1962357372454963e-05,-1.051348885072041
ENSG00000115289.8,chr2,74732169,74735706,2629,0.7174015848583106,133.5,0.0037709941645867368,-0.7415879814561215
ENSG00000163541.7,chr2,84650646,84687168,4174,0.10548040121145998,97.0,0.0014901322294417212,-0.2793748384011961
ENSG00000034510.4,chr2,85132748,85133794,492,0.0001513837113659928,255.0,0.00012750709739411346,0.820966075152402
ENSG00000152291.9,chr2,85545146,85555547,7077,0.000944426916857791,48.0,0.0012003165152022033,-0.7882014776528036
ENSG00000168906.8,chr2,85766287,85772402,4487,0.28548626664681054,113.0,7.006319453643274e-05,-0.6334592413197107
ENSG00000118640.6,chr2,85788684,85809153,990,0.014465515076215992,216.0,7.98306752337573e-05,0.8055563309150898
ENSG00000168899.4,chr2,85811530,85820534,819,0.22800122547274193,109.0,0.0028118080741706096,-0.535237146773339
ENSG00000168883.15,chr2,85829978,85876402,3596,0.014465515076215992,73.0,0.0005756303582187218,-2.470355400899799
ENSG00000168887.6,chr2,85833776,85839188,4413,0.03877073678127161,84.0,0.002542772180675155,-1.0912939053898676
ENSG00000115525.12,chr2,86066266,86116136,5171,3.0773254749889e-05,23.0,0.0007111962593542912,-2.757483361626099
ENSG00000132305.16,chr2,86371054,86422892,3986,0.00022829179873788826,37.0,0.025829686081049262,-3.875614155237876
ENSG00000249884.4,chr2,86732790,86948244,1503,0.002730200672752527,57.0,0.015530753765628158,-1.182049160133917
ENSG00000153561.8,chr2,86947295,87005163,6804,2.808904043682897e-06,8.0,0.025829686081049262,-2.129800356012482
ENSG00000144029.7,chr2,95752951,95815178,6719,0.00017379536025642983,35.0,0.00017559302433546752,-2.9857397574325857
ENSG00000158050.4,chr2,96808904,96811178,1932,0.0005036704754827805,246.0,0.003422249308995676,1.6413025628371212
ENSG00000084090.9,chr2,96850596,96874562,4414,0.029998642176981106,81.0,0.0007938872971102425,-0.8329181013975692
ENSG00000135956.4,chr2,96914253,96931731,6367,0.005272007491824873,63.0,0.004156963681709257,-0.7775441559860621
ENSG00000144021.2,chr2,96931869,96939086,4031,0.006503616212808716,65.0,0.00613039734796659,-1.810263558778718
ENSG00000144028.10,chr2,96940073,96971296,10708,0.001358866830603586,51.0,4.1105696714968325e-05,-1.6791659398585181
ENSG00000114982.13,chr2,97258906,97308523,8476,0.7047778292539938,133.0,0.002542772180675155,-0.2541864263494255
ENSG00000135940.2,chr2,98262502,98264845,1338,0.002173250199988411,55.0,0.0006398703779599825,-0.9282995039254046
ENSG00000115446.7,chr2,99225041,99234977,2230,0.02494469540637117,79.0,0.0014901322294417212,-1.2812054989908848
ENSG00000115514.7,chr2,99935444,99957164,2717,0.4479015330655911,122.0,0.04874718541937814,-0.8954644932292335
ENSG00000071082.6,chr2,101618176,101640493,5343,1.039583522056031e-05,273.0,0.010797723070452797,1.1407963450114147
ENSG00000204634.8,chr2,101624078,101869327,5901,4.153330286677652e-05,25.0,0.013001402458230895,-2.81712745521963
ENSG00000163162.4,chr2,101887680,101925162,4836,0.00038863449144938765,41.0,0.003422249308995676,-1.4347578618881054
ENSG00000071054.11,chr2,102313311,102511148,11918,0.5581846494226572,127.0,0.005071281528041367,-0.12465218952032261
ENSG00000115652.10,chr2,106709758,106810794,5424,0.6793704322713003,157.0,0.0418158112378125,-0.28380072601718825
ENSG00000169756.12,chr2,109150856,109303701,6807,0.03563609888416877,83.0,8.520544096851463e-05,-0.8045473618827903
ENSG00000153201.11,chr2,109335936,109402266,12302,0.017472848913046686,214.0,0.00021746387358800937,0.929222430088912
ENSG00000153094.17,chr2,111876954,111926023,5971,0.22800122547274193,109.0,0.0012003165152022033,-0.48720918332042834
ENSG00000125611.11,chr2,113341816,113346851,3759,0.05817269785996583,89.0,0.008177112890737316,-0.35228938083456157
ENSG00000136689.14,chr2,113864790,113891592,3070,1.6874481024034055e-06,284.0,0.0003038006923671879,4.825098086909424
ENSG00000088205.8,chr2,118572225,118589954,7851,0.5352686001887101,163.0,0.03048384584716945,0.17987771985592468
ENSG00000144118.9,chr2,120997639,121052288,2915,8.616845677655788e-05,30.0,0.008177112890737316,-2.763579608081141
ENSG00000264229.1,chr2,122288456,122288582,127,6.205016088707202e-06,275.0,3.281965691616008e-05,4.287598457164457
ENSG00000155438.7,chr2,122484520,122494498,2447,0.7828950572330956,136.0,2.999261205766053e-05,0.20271726333266177
ENSG00000211460.7,chr2,122494678,122525428,3886,0.09146248113234033,95.0,0.00613039734796659,-0.7758617610291827
ENSG00000144231.6,chr2,128603839,128615730,2511,0.0002600735861623797,38.0,0.00011419548039930917,-2.1714937494861273
ENSG00000136715.13,chr2,128698790,128785693,4373,0.0004408907834391018,42.0,0.0003735845523237869,-1.471269522455854
ENSG00000136710.5,chr2,131095813,131099921,3782,8.806619569919224e-06,15.0,7.006319453643274e-05,-3.2993573754258474
